Date,Title,Price (USD),Neighbourhood,City,Building Area (sqm),Land Area (sqm),Bedrooms,Bathrooms
2025-09-06 00:42:09,Spacious Home For Sale,250000,Twinlakes, Norton,1500,,4,3
2025-09-06 00:42:09,Commercial land for sale,16000,Chitungwiza,,,,,
2025-09-06 00:42:09,Meyrick Park - $200000,200000,Meyrick Park, Harare West,,,4,2
2025-09-06 00:42:09,"Prime 800m² Stands for Sale in Haydon GATED COMMUNITY, Harare West!",50000,Haydon Park, Harare West,,,,
2025-09-06 00:42:09,Prime 4000sqm stand for sale,200000,Gletwin Park, Harare North,,,,
2025-09-06 00:42:09,Spacious Townhouse in Borrowdale,365000,Ryelands, Harare North,400,,4,4
2025-09-06 00:42:10,Charming 4-Bedroom House with Cottage,238000,Westgate, Harare West,,,4,
2025-09-06 00:42:10,Famona House for sale,125000,Famona, Bulawayo South,,,3,1
2025-09-06 00:42:10,Mount Pleasant Heights House For Sale,430000,Mount Pleasant Heights, Harare North,2245,,7,2
2025-09-06 00:42:10,New On The Market...Clusters,98500,Chipukutu Park, Ruwa,300,,3,2
2025-09-06 00:42:10,Queens Park West house for sale,79000,Queens Park West, Bulawayo North,,,3,1
2025-09-06 00:42:10,"Modern Executive Townhouse US$305k, 3 beds 2 baths.",280000,Newlands, Harare North,125,,3,2
2025-09-06 00:42:10,Pomona Industrial Land For Sale,3500000,Pomona, Harare North,,,,
2025-09-06 00:42:10,Great investment,45000,Norton,,120,,4,2
2025-09-06 00:42:10,Rydle Ridge home for same,65000,Rydale Ridge Park, Harare West,250,,4,2
2025-09-06 00:42:10,Commercial Hub Investment!,750000,Bulawayo City Centre, Bulawayo CBD,,,,
2025-09-06 00:42:10,Zimrepark stands for sale,14000,Zimre Park, Harare East,,,,
2025-09-06 00:42:10,Build your dream home!,66000,Rainham, Harare West,200,,2,
2025-09-06 00:42:10,Incomplete Double Storey House For Sale Mount Pleasant Heights,230000,Mount Pleasant Heights, Harare North,400,,4,3
2025-09-06 00:42:10,"Residential Land For Sale In Sandton Phase 3, Harare",38000,Sandton Park, Harare West,,,,
2025-09-06 00:42:10,Strathaven – Off Plan Duplex Cluster Homes,165000,Strathaven, Harare West,150,,3,
2025-09-06 00:42:10,Greystone Park Mansion For Sale,850000,Greystone Park, Harare North,4078,,6,1
2025-09-06 00:42:10,Prime virgin land Lower Rangemore,850000,Lower Rangemore, Bulawayo High-Density,,,,
2025-09-06 00:42:10,Stands!! Stands for Sale Investors  Choice,36000,Ruwa,,,,,
2025-09-06 00:42:10,Exclusive 13 Ac Home Bordering The Umwindsi River,2650000,Helensvale, Harare North,1,,5,5
2025-09-06 00:42:10,Investment Opportunity,90000,Newlands, Harare North,50,,2,1
2025-09-06 00:42:12,"607 m² Residential Stand in Westgate, Harare West with Borehole",65000,Westgate, Harare West,,,,
2025-09-06 00:42:12,Borrowdale Hogerty Hill Merrydown Estate,55000,Hogerty Hill, Harare North,,,,
2025-09-06 00:42:12,"Stands for Sale in phase 2 Timire Park, Ruwa",12375,Ruwa,,,,,
2025-09-06 00:42:12,Southerton prime industrial property for sale,1800000,Southerton, Harare South,4000,,,
2025-09-06 00:42:12,Charming Waneka Flat: 2-Bedroom Gem with Fitted Kitchen,46000,Mbare, Harare High Density,100,,2,1
2025-09-06 00:42:12,Industrial Property for sale in Ardbennie Harare,750000,Ardbennie, Harare South,,,,
2025-09-06 00:42:12,Hatfield 3 Bedroom house for sale... Opposite Arlington east,160000,Hatfield, Harare South,350,,3,3
2025-09-06 00:42:12,Full Title Deeds,15000,Rusape,,,,,
2025-09-06 00:42:12,Smart Investment Opportunity in Ashdon Park – Affordable Flats in a Secure Complex,85000,Ashdown Park, Harare West,3000,,2,1
2025-09-06 00:42:12,"Spacious 4-Bedroom Family Home in Nyeredzi Ridge, Harare North",280000,Nyeredzi Ridge, Harare North,190,,4,1
2025-09-06 00:42:12,Your ideal property!,60000,Mabelreign, Harare West,150,,3,2
2025-09-06 00:42:12,Stunning Helensvale Home,1100000,Helensvale, Harare North,600,,5,5
2025-09-06 00:42:12,Stand in the esteemed gated Carrick Creagh Community,110000,Borrowdale, Harare North,,,,
2025-09-06 00:42:12,Masvingo Clipsham Views gated community stands for sale,29400,Clipsham, Masvingo,,,,
2025-09-06 00:42:12,Mabvazuva phase 1.1 architectural masterpiece for sale,150000,Mabvazuva, Ruwa,450,,4,3
2025-09-06 00:42:12,Partum Mews;3 Bedroom New Release Cluster Units.,320000,Mount Pleasant, Harare North,206,,3,2
2025-09-06 00:42:12,Hogerty Hill Incomplete House For Sale,120000,Hogerty Hill, Harare North,400,,4,4
2025-09-06 00:42:12,16 Hectares of Land For Sale in Old Malborough,2000000,Marlborough, Harare West,,,,
2025-09-06 00:42:12,"Harare North 5 Hectare Land for Sale, Borehole Included",2800000,Philadelphia, Harare North,,,,
2025-09-06 00:42:12,Kadoma Agro Residential Plots,30000,Kadoma,,,,,
2025-09-06 00:42:14,Stunning Family Home for Sale – Gunhill,665000,Gunhill, Harare North,,,5,3
2025-09-06 00:42:14,Iconic Commercial Building for sale (Harare CBD),5700000,Harare City Centre, Harare CBD,7920,,,
2025-09-06 00:42:14,Finish it to your own taste!,280000,Brookview, Harare North,600,,6,6
2025-09-06 00:42:14,Greystone Park Stand,150000,Greystone Park, Harare North,,,,
2025-09-06 00:42:14,2000sqm : Esteemed Carrick Creagh Estate!,105000,Carrick Creagh, Harare North,,,,
2025-09-06 00:42:14,New on the market,185000,Borrowdale, Harare North,150,,2,2
2025-09-06 00:42:14,4 bed Westgate Fair view House,175000,Fairview, Harare West,600,,4,2
2025-09-06 00:42:14,Marlborough 2-Bedroom Cluster,80000,Marlborough, Harare West,400,,2,1
2025-09-06 00:42:14,"A solid 3 Bedroom Family Home in Zimre Park, Harare East",70000,Zimre Park, Harare East,200,,3,2
2025-09-06 00:42:14,Prime CBD Restaurant Opportunity,400000,Bulawayo City Centre, Bulawayo CBD,300,,,
2025-09-06 00:42:14,Newly Built Home In A Modern Suburb!,150000,Madokero, Harare West,,,4,4
2025-09-06 00:42:14,Grand Double Storey House For Sale In Borrowdale,950000,Borrowdale, Harare North,,,5,3
2025-09-06 00:42:14,"Eastlea Spacious Property with Cottage ,1,555sqm",350000,Eastlea, Harare East,500,,5,1
2025-09-06 00:42:14,"Spacious 16,000 m² Farm Land in Norton with Road Frontage.",62000,Norton,,,,,
2025-09-06 00:42:14,"Prime Development Land – Harare Drive, Rolf Valley",9000000,Rolf Valley, Harare North,,,,
2025-09-06 00:42:14,Commercial Block for Sale in CBD Harare on Central Avenue,1150000,Harare City Centre, Harare CBD,1300,,,
2025-09-06 00:42:14,Norton,7000,Norton,,,,,
2025-09-06 00:42:14,"Prime 2,000sqm Residential Stands for Sale in The Grange – Off Drew Road",150000,The Grange, Harare North,,,,
2025-09-06 00:42:14,Prime Marlborough Property - 500sqm Stand for Sale,39000,Marlborough, Harare West,,,,
2025-09-06 00:42:14,A beautiful massive property with 3 houses under 1 title deed.,180000,Selbourne Park, Bulawayo East,360,,9,6
2025-09-06 00:42:16,Neat 2 bed flat along Josiah Chinamano Avenue,72000,Avenues, Harare CBD,90,,2,1
2025-09-06 00:42:16,"Expansive Stand in Prestigious Tawona Estate, Ruwa",40000,Ruwa,,,,,
2025-09-06 00:42:16,Price Reduced,55000,Tynwald, Harare West,,,,
2025-09-06 00:42:16,"Prime 800sqm Residential Land for Sale in Ruwa, Mashonaland East!",26000,Ruwa,,,,,
2025-09-06 00:42:16,Shawasha hills in the boom,280000,Shawasha Hills, Harare North,,,,
2025-09-06 00:42:16,Glenlorne Property For Sale,140000,Glen Lorne, Harare North,,,,
2025-09-06 00:42:16,6-Bedroom Home on 6330 m² in Glen Lorne,650000,Glen Lorne, Harare North,,,6,
2025-09-06 00:42:16,A Feel Good Family Home Amongst Leafy Serenity,180000,Suburbs, Bulawayo East,,,4,2
2025-09-06 00:42:16,"Prime Commercial/Industrial Land for Sale near Lake Chivero, Mashonaland West",75000,Lake Chivero,,,,,
2025-09-06 00:42:16,Residential Land for Sale – Shawasha Hills,140000,Shawasha Hills, Harare North,,,,
2025-09-06 00:42:16,Spacious 6-Bedroom Chiredzi Home with Pool on 4600 m² Lot,120000,Chiredzi,,4600,,6,1
2025-09-06 00:42:16,"Arlington East private gated residential complex measuring 623sqm with approved plan,fully serviced",55000,Arlington, Harare South,,,,
2025-09-06 00:42:16,"Warehouse & Factory in Southerton for sale, Harare",1850000,Southerton, Harare South,,,,
2025-09-06 00:42:16,"Prime Residential Stand for Sale – Mahatshula, Bulawayo",18500,Mahatshula, Bulawayo North,,,,
2025-09-06 00:42:16,Home With A Cottage In Quiet Close,275000,Marlborough, Harare West,1,,5,3
2025-09-06 00:42:16,**Prime 6 Hectares of Land in Borrowdale Brooke with Full Amenities!**,1480000,Borrowdale Brooke, Harare North,,,,
2025-09-06 00:42:16,Vacant and Ready to Build Stands,15000,Hertifordshire, Gweru,,,,
2025-09-06 00:42:16,Pomona Townhouses in Secure Complex,190000,Pomona, Harare North,140,,3,2
2025-09-06 00:42:16,Granary house for sale,45000,Granary Park, Harare High Density,200,,5,2
2025-09-06 00:42:16,Solar Powered 3-Bedroom House for Sale in Glaudina with Developer’s Cession,55000,Glaudina, Harare West,,,3,2
2025-09-06 00:42:17,"Cozy 3 Bedroom Cluster House in Greendale, Peakwood Gated Community!",220000,Greendale, Harare East,200,,3,2
2025-09-06 00:42:17,Cluster stand in prime location,76000,Quinnington, Harare North,,,,
2025-09-06 00:42:17,Newly built cluster unit for sale,380000,Mount Pleasant, Harare North,450,,3,3
2025-09-06 00:42:17,Prime Commercial Property for Sale in Harare CBD with Borehole,700000,Avenues, Harare CBD,209,,,
2025-09-06 00:42:17,"Stunning 4-Bed House in Zimre Park, Harare",125000,Zimre Park, Harare East,712,,4,
2025-09-06 00:42:17,Helensvale House,550000,Helensvale rd, Helensvale,500,,4,4
2025-09-06 00:42:17,Vacant house,50000,Fidelity, Harare South,150,,4,2
2025-09-06 00:42:17,Lower Rangemore Development!!!!,6000,Lower Rangemore, Bulawayo High-Density,,,,
2025-09-06 00:42:17,*Secluded Valley Retreat in Nyanga*,100000,Juliasdale,,,,,
2025-09-06 00:42:17,Breath takingly Beautiful,162000,Nyanga,,,,,
2025-09-06 00:42:17,Solid 3 bed 3 bath property in great location.,405000,Glen Lorne, Harare North,290,,3,3
2025-09-06 00:42:17,"**Prime Commercial Land for Sale in Waterfalls, Harare - 3444 m²**",200000,Waterfalls, Harare South,,,,
2025-09-06 00:42:17,Borrowdale Carrick Creagh Stand,190000,Carrick Creagh, Harare North,,,,
2025-09-06 00:42:17,"**Charming Family Home in Zimre Park – 3 Bed, 2 Bath Oasis!**",85000,Zimre Park, Harare East,300,,3,2
2025-09-06 00:42:17,Build a mega factory or warehouse on this huge piece of land in Msasa,600000,Msasa, Harare East,,,,
2025-09-06 00:42:17,"""Beautiful Home in Belvedere!""",290000,Belvedere, Harare West,2000,,4,2
2025-09-06 00:42:17,Family Home for Sale in Waterfalls,130000,Waterfalls, Harare South,,,4,2
2025-09-06 00:42:17,Reduced exceptional 51-hectare agro-residential plot!!,170000,Zvimba,,,,,
2025-09-06 00:42:17,Prime Commercial Land Opportunity In Marlborough,1000000,Marlborough, Harare West,,,,
2025-09-06 00:42:17,2 in 1 Double-Story Home For Sale In Chisipite,1500000,Chisipite, Harare North,,,7,6
2025-09-06 00:42:18,P R E M I E R • I N V E S T M E N T,650000,Hogerty Hill, Harare North,500,,5,3
2025-09-06 00:42:18,"Modern 4-Bedroom Haven in Mabvazuva, Ruwa",110000,Mabvazuva, Ruwa,260,,4,2
2025-09-06 00:42:18,Commercial property for sale!!!,780000,Belgravia, Harare North,,,4,2
2025-09-06 00:42:18,Mutare- Investment Property,480000,Morning Glory, Tiger's Kloof,,,5,3
2025-09-06 00:42:18,House for sale,110000,Whitecliff, Harare West,500,,5,3
2025-09-06 00:42:18,Granary Stand For Sale Phase 1,13000,Granary Park, Harare High Density,,,,
2025-09-06 00:42:18,"Seven Hectares, Prolific Borehole On Jeans Walk Cromlet",550000,Cromlet, Arcturus,,,,
2025-09-06 00:42:18,Arlington Stand For Sale,65000,Arlington, Harare South,,,,
2025-09-06 00:42:18,Cluster House for Sale in Greendale,300000,Greendale North, Harare North,200,,4,3
2025-09-06 00:42:18,New On The Market - Sole Mandate - Ideal For Offices/Residential,450000,Mount Pleasant, Harare North,,,4,2
2025-09-06 00:42:18,Family Home for Sale in Borrowdale,550000,Borrowdale, Harare North,400,,4,
2025-09-06 00:42:18,Your Dream Home or Head Office In Chisipite,540000,Chisipite, Harare North,300,,4,3
2025-09-06 00:42:18,Amazing Opportunity!,3500000,Steeldale, Bulawayo CBD,,,,
2025-09-06 00:42:18,Shawasha Hills - $320k,320000,Shawasha Hills, Harare North,,,,
2025-09-06 00:42:18,4 Bed Townhouse for Sale in Vainona,450000,Vainona, Harare North,254,,4,4
2025-09-06 00:42:18,"Charming Stone Under Thatch Holiday Home, Nyanga",245000,Nyanga,,,,4,3
2025-09-06 00:42:18,A Modern Family Home in Madokero Estate,135000,Madokero, Harare West,240,,4,3
2025-09-06 00:42:18,Prime Commercial/ Industrial Property for Sale in Willowvale,550000,Willowvale, Harare South,,,,
2025-09-06 00:42:18,"Prime 200-264m²  Residential Stands for Sale in Hatcliffe, Harare!",21000,Hatcliffe, Harare High Density,,,,
2025-09-06 00:42:18,Chitungwiza Unit N Extension,26000,Chitungwiza,,100,,4,1
2025-09-06 00:42:19,Lendy Park,36000,Marondera,,,,,
2025-09-06 00:42:19,"Investment  Property For Sale in Tilcor Industrial Area, Chitungwiza",160000,Masanga Way Tilcor Industrial, Chitungwiza,615,,,
2025-09-06 00:42:19,Marlborough House For Sale,135000,Marlborough, Harare West,385,,4,4
2025-09-06 00:42:19,Prime Commercial Land For Sale in Chegutu,1000000,Chegutu,,,,,
2025-09-06 00:42:19,Finish it to your own taste!,125000,Rockview, Harare East,500,,4,2
2025-09-06 00:42:19,Lakeview Park Residential Stands 1250sqm-2000sqm,43750,Lake Chivero,,,,,
2025-09-06 00:42:19,Fourwinds for sale,120000,Four Winds, Bulawayo South,,,3,2
2025-09-06 00:42:19,"Prime Residential Stands in Timire Park, Ruwa",17850,Ruwa,,,,,
2025-09-06 00:42:19,A Boutique Lifestyle Development,370000,Borrowdale Brooke, Harare North,199,,3,2
2025-09-06 00:42:19,Neat and secure townhouse in a complex of 16 units,95000,Waterfalls, Harare South,220,,3,2
2025-09-06 00:42:19,"Prime Sunway City Harare Land with Borehole,Deeds & 3 Cottages with Rental Income: 3087m²",160000,Sunway City, Harare East,,,,
2025-09-06 00:42:19,Avondale First-Floor Flat with Garage & Borehole,75000,Avondale, Harare North,60,,2,1
2025-09-06 00:42:19,Astonishing Mount Pleasant Heights House- Phase 2 For Sale,360000,Mount Pleasant Heights, Harare North,600,,4,3
2025-09-06 00:42:19,Freshly Renovated Home. Move-In Ready,320000,Mandara, Harare East,500,,3,2
2025-09-06 00:42:19,Prime Commercial/Industrial Land with Highway Frontage in Mutoko,,Mutoko,,,,,
2025-09-06 00:42:19,Land For Sale,60000,Umguza,,,,,
2025-09-06 00:42:19,Elegant Belvedere Home with Modern Comforts,290000,Belvedere, Harare West,800,,4,1
2025-09-06 00:42:19,Residential stands for sale,20000,Norton,,,,,
2025-09-06 00:42:19,Stand for Sale,30000,Knowe, Norton,,,,
2025-09-06 00:42:19,"Land For Sale-1 Hectare, Glen Lorne",450000,Glen Lorne, Harare North,,,,
2025-09-06 00:42:22,2058sqm Stand For Sale In Manresa,60000,Manresa, Harare East,,,,
2025-09-06 00:42:22,Chicago township house for sale,90000,KweKwe, Kwekwe,300,,3,1
2025-09-06 00:42:22,Luxurious Property Awaits Your Finishing Touches in Shawasha Hills Gated Estate,470000,Shawasha Hills, Harare North,800,,7,4
2025-09-06 00:42:22,Westgate 3-Bedroom Home for Sale – Prime Location Near American Embassy,180000,Westgate, Harare West,690,,3,1
2025-09-06 00:42:22,Versatile property in the sought-after area of Alexandra Park,580000,Alexandra Park, Harare North,400,,5,3
2025-09-06 00:42:22,Residential Stands In Chikanga-Along Magamba Road.,60,Chikanga, Mutare,,,,
2025-09-06 00:42:22,Greendale Property For Sale,350000,Greendale North, Harare North,300,,4,3
2025-09-06 00:42:22,4 bed family home,260000,Bluff Hill, Harare West,250,,4,2
2025-09-06 00:42:22,Stunning Montrose | Bulawayo Property,100000,Montrose, Bulawayo South,1125,,3,1
2025-09-06 00:42:22,Luxurious Borrowdale Triple Storey Mansion,950000,Borrowdale, Harare North,1000,,6,9
2025-09-06 00:42:22,Cluster home for Sale- Waterfalls FBC Complex Phase 1,130000,Waterfalls, Harare South,120,,3,2
2025-09-06 00:42:22,Glen View Commercial Building,211000,Glen View, Harare High Density,300,,,
2025-09-06 00:42:22,Modern Luxury Meets Secure Living in Greendale,265000,Greendale, Harare East,703,,5,4
2025-09-06 00:42:22,Mt Pleasant off The Chase Road for sale,240000,Mount Pleasant, Harare North,500,,3,2
2025-09-06 00:42:22,Stand for sale!!!,120000,Arlington, Harare South,,,,
2025-09-06 00:42:22,"PRICE REDUCTION !!!Prime 800m² Stand in Borrowdale, Pomona City",78000,Borrowdale, Harare North,,,,
2025-09-06 00:42:22,"Prime 4000 m² Land for Sale in Morningside, Masvingo! A Few Units left!",40000,Morningside, Masvingo,,,,
2025-09-06 00:42:22,Charming 1-Bedroom Flat in Harare CBD—Your Urban Retreat Awaits!,55000,Harare City Centre, Harare CBD,,,1,
2025-09-06 00:42:22,Cbd- Mutare,250000,Mutare CBD, Mutare,350,,,
2025-09-06 00:42:22,Finish It To Your Taste,350000,Arlington, Harare South,800,,6,5
2025-09-06 00:42:23,"House for Sale in Crowhill Views, Harare North",50000,Crowhill Views, Harare North,240,,3,3
2025-09-06 00:42:23,"Expansive 62,443 m² Stand Suitable For School, Hospital, Housing Project, Springvale, Ruwa",850000,Springvale, Ruwa,,,,
2025-09-06 00:42:23,Investment,200000,Waterfalls, Harare South,,,,
2025-09-06 00:42:23,Luxury Home for Sale in Borrowdale Nyeredzi Ridge,290000,Nyeredzi Ridge, Harare North,270,,4,4
2025-09-06 00:42:23,Commercial Property for Sale along Seke road,850000,Seke,,,,,
2025-09-06 00:42:23,Spacious 6-Bedroom House with  Borehole in Arlington!,425000,Arlington, Harare South,,,6,6
2025-09-06 00:42:23,Prime Agro-Plots,25000,Shamva,,,,,
2025-09-06 00:42:23,Waterfalls 3900sqm Residential/Commercial/Industrial Stand For Sale,140000,Waterfalls, Harare South,,,,
2025-09-06 00:42:23,Incomplete 5 bedroomed house for sale,125000,Mount Pleasant Heights, Harare North,400,,5,4
2025-09-06 00:42:23,"Prime Land for Sale in Goodhope, Westgate – 2972 sqm!",150000,Goodhope, Harare West,,,,
2025-09-06 00:42:23,"Prime CBD Shops for Sale,Sectional Title Deed,from 5sqm to 40sqm along Kaguvi @9500/sqm.deposit 50%",55000,Harare City Centre, Harare CBD,5,,,
2025-09-06 00:42:23,"Prime 400m² Residential Land for Sale in Gweru, Midlands",14950,Gweru CBD, Gweru,,,,
2025-09-06 00:42:23,A Choice Of 1/3 Bed Town House For Sale In Marlborough,,Marlborough, Harare West,,,3,2
2025-09-06 00:42:23,Avonlea Extension (New Development),140000,Avonlea, Harare West,220,,4,2
2025-09-06 00:42:23,Hogerty Hills  Borrowdale house for Sale,590000,Hogerty Hill, Harare North,,,5,3
2025-09-06 00:42:23,"Customize to Your Taste ,Modern Luxury Shell Cluster in Greendale",265000,Greendale, Harare East,450,,4,4
2025-09-06 00:42:23,Dream home alert!,105000,Msasa, Harare East,400,,4,3
2025-09-06 00:42:23,Solid neat family home!!!,240000,Strathaven, Harare West,,,2,2
2025-09-06 00:42:23,4 Bedrooms House With 2 Bedrooms Cottage For Sale,125000,Manresa, Harare East,300,,4,2
2025-09-06 00:42:23,**Premium Stands from 1250 m² for Sale in Rusape!**,20000,Rusape,,,,,
2025-09-06 00:42:24,Superb Opportunity,95000,Eastlea, Harare East,,,2,1
2025-09-06 00:42:24,Industrial Stands for Sale,397000,Tynwald, Harare West,,,,
2025-09-06 00:42:24,4 beds Exclusive Townhouses/Cluster conviniently located,425000,Chisipite, Harare North,278,,4,3
2025-09-06 00:42:24,Retail Space in The CBD,42000,Harare City Centre, Harare CBD,20,,,
2025-09-06 00:42:24,Neat and cozy home,135000,Madokero, Harare West,240,,4,3
2025-09-06 00:42:24,"Mainroad frontage, Corner Property",180000,Darlington, Mutare,150,,4,2
2025-09-06 00:42:24,Quaint Home With Character!,475000,Gunhill, Harare North,175,,4,2
2025-09-06 00:42:24,"Charming 2-Bedroom House with Borehole in Eastlea, Harare",250000,Eastlea, Harare East,180,,2,
2025-09-06 00:42:24,Land for sale,100000,Chinhoyi,,,,,
2025-09-06 00:42:24,Escape to your new home in Chipukuti,105000,Chipukutu Park, Ruwa,200,,4,2
2025-09-06 00:42:24,"Prime 21,280 m² Residential Land for Sale in Norton, Zimbabwe!",72000,Norton,,,,,
2025-09-06 00:42:24,Gletywn Park (Police Heights) – Stand for Sale,210000,Gletwin Park, Harare North,,,,
2025-09-06 00:42:24,Luxurious 4-Bedroom  Home in Scenic Kariba,350000,Kariba,,,,4,
2025-09-06 00:42:24,3-Bed Townhouse Complex for Sale in Arlington with deeds in Harare South,155000,Arlington, Harare South,208,,3,2
2025-09-06 00:42:24,Unlock your dream lifestyle in Nyanga,40000,Nyanga,,,,,
2025-09-06 00:42:24,Aspire Heights Baobab Two Bed Apartments For Sale- Ground Floor Type B,75000,Aspindale Park, Harare West,48,,2,1
2025-09-06 00:42:24,Neat Reduced to go,76500,Kutandara, Harare West,280,,4,3
2025-09-06 00:42:24,Borrowdale Carrick creagh Estate,650000,Carrick Creagh, Harare North,350,,5,4
2025-09-06 00:42:24,In a secure complex,220000,Borrowdale West, Harare North,150,,3,2
2025-09-06 00:42:24,Elegant 3-Bedroom Duplex in Westview Mansion,80000,Marlborough, Harare West,130,,3,1
2025-09-06 00:42:27,Great investment,95000,Chipukutu Park, Ruwa,300,,4,2
2025-09-06 00:42:27,Gunhill double storey  4beds  with balcon all ensuite,650000,Gunhill, Harare North,,,4,
2025-09-06 00:42:27,Eastlea apartment for sale,80000,Eastlea, Harare East,120,,3,2
2025-09-06 00:42:27,Belgravia House For Sale,780000,Belgravia, Harare North,3905,,4,1
2025-09-06 00:42:27,Residential house for sale,70000,Fidelity, Harare South,150,,4,2
2025-09-06 00:42:27,Business opportunity,250000,Norton,,,,,
2025-09-06 00:42:27,Stand for sale,58000,Fairview, Harare West,,,,
2025-09-06 00:42:27,Ready for development,2500000,Waterfalls, Harare South,,,,
2025-09-06 00:42:27,Prime 2000m² Glen Lorne Land with  A Prolific Borehole,175000,Glen Lorne, Harare North,,,,
2025-09-06 00:42:27,"Solid Start in Arlington Estate ,2000sqm Stand with Slab & Cottage",120000,Arlington, Harare South,,,,
2025-09-06 00:42:27,Prime land in a quite surbub,48000,Willsgrove, Bulawayo East,,,,
2025-09-06 00:42:27,"**Prime Warehouse & Factory for Sale in Old Windsor Industrial, Ruwa**",270000,Old Windsor, Ruwa,400,,,
2025-09-06 00:42:27,"Prime 600 m² Land for Sale in Fairview, Harare West!",35000,Fairview, Harare West,,,,
2025-09-06 00:42:27,Incomplete 3-Bedroom Cottage for Sale in Sandton,65000,Sandton Park, Harare West,,,,
2025-09-06 00:42:27,Prime 229m² Stand in Greystone Park with Borehole,65000,Greystone Park, Harare North,,,,
2025-09-06 00:42:27,Kinsley Estate,165000,Cnr Luna And Crowhill Rd, Borrowdale Brooke,,,,
2025-09-06 00:42:27,"Westview, Kadoma",75000,Kadoma,,200,,3,2
2025-09-06 00:42:27,"Dynamic Industrial Space, Limitless Possibilities",3250000,Bulawayo City Centre, Bulawayo CBD,0,,,
2025-09-06 00:42:27,Century City Cluster Smart Homes,360000,Greendale, Harare East,180,,3,
2025-09-06 00:42:27,Prime Commercial Land for Sale with Masvingo Road Frontage,1000000,Waterfalls, Harare South,,,,
2025-09-06 00:42:29,Only 3 Units Left!  Move-In Ready Homes!,370000,Mount Pleasant, Harare North,205,,3,3
2025-09-06 00:42:29,A perfect spot for weekend getaway! POA,1650000,Lake Chivero,,2000,,,
2025-09-06 00:42:29,"Land reserved for flats parent title available ,joint partnerships are welcome",600000,Knowe, Norton,,,,
2025-09-06 00:42:29,Harare North Stand with Title Deed,320000,Helensvale, Harare North,,,,
2025-09-06 00:42:29,3-Bedroom Mandara Home with Pool and Borehole!,320000,Mandara, Harare East,150,,3,2
2025-09-06 00:42:29,Agro-Residential Plots In Inyanga,40000,Nyanga,,,,,
2025-09-06 00:42:29,Spacious Commercial Land in Ivory Park,110000,Fidelity, Harare South,,,,
2025-09-06 00:42:29,Cosy House in Tshovani Chiredzi,22000,Chiredzi,,340,,2,1
2025-09-06 00:42:29,Hatfield Stand,45000,Hatfield, Harare South,,,,
2025-09-06 00:42:29,Prime Commercial Property for Sale,1300000,Milton Park, Harare West,300,,,
2025-09-06 00:42:29,Cornet Unit - Large Garden - Modern Townhouse,450000,Newlands, Harare North,225,,3,2
2025-09-06 00:42:29,Residential Block for Sale,1150000,Bulawayo City Centre, Bulawayo CBD,,,1,1
2025-09-06 00:42:29,Avonlea Gem For Sale,210000,Avonlea, Harare West,1405,,3,2
2025-09-06 00:42:29,"Spacious 5-Bedroom Family Home with Borehole in Mabelreign, Maranatha Park ,Harare",145000,Mabelreign, Harare West,800,,5,3
2025-09-06 00:42:29,Charming 3 bedroom cottage,65000,Ruwa,,80,,3,
2025-09-06 00:42:29,Residential Stands for Sale in Waterfalls Prospect – Ready to Build!,55000,Prospect, Harare South,,,,
2025-09-06 00:42:29,Vainona Cluster Homes: Premium Living Redifined,600000,Vainona, Harare North,500,,5,5
2025-09-06 00:42:29,5-Bedroom House For Sale In Monavale,430000,Monavale, Harare West,,,5,3
2025-09-06 00:42:29,**Charming 3-Bedroom Townhouse in Glen Norah – Perfect Family Home!**,50000,Glen Norah, Harare High Density,150,,3,1
2025-09-06 00:42:29,"4-Bedroom House for Sale in Mabvazuva, Ruwa",130000,Mabvazuva, Ruwa,210,,4,2
2025-09-06 00:42:31,An Agro-Industrial Property up for sale,850000,Ruwa,,600,,,
2025-09-06 00:42:31,"A Developer's Dream. With Great Potential,  in a serene safe,, secure close",250000,Philadelphia, Harare North,110,,3,2
2025-09-06 00:42:31,Solid Investment Opportunity Alert!,2590000,Msasa, Harare East,1586,,,
2025-09-06 00:42:31,Prime property with development potential! (On Show),1400000,Chisipite, Harare North,600,,4,2
2025-09-06 00:42:31,Finish To Your Wn Taste,26000,Damofalls,,,,,
2025-09-06 00:42:31,Elizabeth Park Stand with Cession Paperwork,18000,Ruwa,,,,,
2025-09-06 00:42:31,"Zimre Park Fixer-Upper – $80,000",80000,Zimre Park, Harare East,350,,3,3
2025-09-06 00:42:31,Garden Flat for sale in Mabelreign,90000,Mabelreign, Harare West,150,,3,1
2025-09-06 00:42:31,New Built Apartment for sale,225000,Greendale, Harare East,300,,3,2
2025-09-06 00:42:31,Residential house for sale,32000,Chitungwiza,,180,,5,2
2025-09-06 00:42:31,Unique Family Home On St Brelades Road,680000,Rolf Valley, Harare North,1,,4,3
2025-09-06 00:42:31,Newly Built Incomplete 2 Bed Cottage,90000,Haydon Park, Harare West,100,,2,2
2025-09-06 00:42:31,Spacious 4-Bedroom Home with Study/5th Bedroom Option,140000,Daylesford, Gweru,300,,5,2
2025-09-06 00:42:31,Prime Warehouse Investment In Graniteside,1200000,Graniteside, Harare South,2230,,,
2025-09-06 00:42:31,8 Bedroom House On 1Acre Along Harare Drive,850000,Borrowdale, Harare North,900,,8,8
